Date,Package,Title,,
2019/11/20,tkRplotR,Display Resizable Plots,,
2019/11/20,unifDAG,Uniform Sampling of Directed Acyclic Graphs,,
2019/11/19,boxr,Interface for the 'Box.com API',,
2019/11/19,duawranglr,Securely Wrangle Dataset According to Data Usage Agreement,,
2019/11/19,ehaGoF,Calculates Goodness of Fit Statistics,,
2019/11/19,fastSOM,Fast Calculation of Spillover Measures,,
2019/11/19,glmertree,Generalized Linear Mixed Model Trees,,
2019/11/19,HDclassif,High Dimensional Supervised Classification and Clustering,,
2019/11/19,infer,Tidy Statistical Inference,,
2019/11/19,inops,"Infix Operators for Detection, Subsetting and Replacement",,
2019/11/19,ncodeR,Techniques for Automated Classifiers,,
2019/11/19,palasso,Paired Lasso Regression,,
2019/11/19,PTwins,Percentile Estimation of Fetal Weight for Twins by Chorionicity,,
2019/11/19,pvclust,"Hierarchical Clustering with P-Values via Multiscale Bootstrap
Resampling",,
2019/11/19,Relexon,Explore the UK's National Power Grid Datasets,,
2019/11/19,rstanemax,Emax Model Analysis with 'Stan',,
2019/11/19,rWishart,Random Wishart Matrix Generation,,
2019/11/19,scs,Splitting Conic Solver,,
2019/11/19,sonicscrewdriver,Bioacoustic Analysis and Publication Tools,,
2019/11/18,forestControl,"Approximate False Positive Rate Control in Selection Frequency
for Random Forest",,
2019/11/18,gDefrag,Graph-Based Landscape De-Fragmentation,,
2019/11/18,hagis,"Analysis of Plant Pathogen Pathotype Complexities, Distributions
and Diversity",,
2019/11/18,iCiteR,A Minimal Wrapper Around NIH's 'iCite' API,,
2019/11/18,interplot,Plot the Effects of Variables in Interaction Terms,,
2019/11/18,kde1d,Univariate Kernel Density Estimation,,
2019/11/18,modeest,Mode Estimation,,
2019/11/18,nasapower,NASA POWER API Client,,
2019/11/18,PeakSegDisk,Disk-Based Constrained Change-Point Detection,,
2019/11/18,rrpack,Reduced-Rank Regression,,
2019/11/18,scales,Scale Functions for Visualization,,
2019/11/18,ttdo,Extend 'tinytest' with 'diffobj',,
2019/11/18,wilson,Web-Based Interactive Omics Visualization,,
2019/11/17,ezpickr,"Easy Data Import Using GUI File Picker and Seamless
Communication Between an Excel and R",,
2019/11/17,M2SMF,"Multi-Modal Similarity Matrix Factorization for Integrative
Multi-Omics Data Analysis",,
2019/11/17,prodlim,Product-Limit Estimation for Censored Event History Analysis,,
2019/11/17,rms,Regression Modeling Strategies,,
2019/11/17,statip,"Statistical Functions for Probability Distributions and
Regression",,
2019/11/17,straweib,Stratified Weibull Regression Model,,
2019/11/17,touch,Tools of Utilization and Cost in Healthcare,,
2019/11/17,WRTDStidal,Weighted Regression for Water Quality Evaluation in Tidal Waters,,
2019/11/16,BiocManager,Access the Bioconductor Project Package Repository,,
2019/11/16,carData,Companion to Applied Regression Data Sets,,
2019/11/16,DoseFinding,Planning and Analyzing Dose Finding Experiments,,
2019/11/16,leaflet,"Create Interactive Web Maps with the JavaScript 'Leaflet'
Library",,
2019/11/16,MRPC,PC Algorithm with the Principle of Mendelian Randomization,,
2019/11/16,pbdPROF,Programming with Big Data ‚Ä?MPI Profiling Tools,,
2019/11/16,RcppEigen,"'Rcpp' Integration for the 'Eigen' Templated Linear Algebra
Library",,
2019/11/16,SciViews,SciViews - Main package,,
2019/11/16,TCA,Tensor Composition Analysis,,
2019/11/15,badger,Badge for R Package,,
2019/11/15,BAGofT,A Binary Regression Adaptive Goodness-of-Fit Test (BAGofT),,
2019/11/15,effects,"Effect Displays for Linear, Generalized Linear, and Other Models",,
2019/11/15,esreg,Joint Quantile and Expected Shortfall Regression,,
2019/11/15,exPrior,Prior Distributions Using a Bayesian Hierarchical Framework,,
2019/11/15,IDSpatialStats,Estimate Global Clustering in Infectious Disease,,
2019/11/15,ip2location,Lookup for IP Address Information,,
2019/11/15,IRISMustangMetrics,Statistics and Metrics for Seismic Data,,
2019/11/15,JQL,Jump Q-Learning for Individualized Interval-Valued Dose Rule,,
2019/11/15,multbxxc,Auxiliary Routines for Influx Software,,
2019/11/15,NPCD,Nonparametric Methods for Cognitive Diagnosis,,
2019/11/15,ohtadstats,Tomoka Ohta D Statistics,,
2019/11/15,pmsampsize,"Calculates the Minimum Sample Size Required for Developing a
Multivariable Prediction Model",,
2019/11/15,rslurm,Submit R Calculations to a 'Slurm' Cluster,,
2019/11/15,shar,Species-Habitat Associations,,
2019/11/15,spThin,"Functions for Spatial Thinning of Species Occurrence Records for
Use in Ecological Models",,
2019/11/15,subformula,Create Subformulas of a Formula,,
2019/11/15,SummaryLasso,Building Polygenic Risk Score Using GWAS Summary Statistics,,
2019/11/15,sur,"Companion to ""Statistics Using R: An Integrative Approach""",,
2019/11/15,thectar,Hermeneutic Content Analysis,,
2019/11/15,VancouvR,Access the 'City of Vancouver' Open Data API,,
2019/11/15,vhcub,Virus-Host Codon Usage Co-Adaptation Analysis,,
2019/11/14,adimpro,Adaptive Smoothing of Digital Images,,
2019/11/14,CholWishart,Cholesky Decomposition of the Wishart Distribution,,
2019/11/14,dlstats,Download Stats of R Packages,,
2019/11/14,limSolve,Solving Linear Inverse Models,,
2019/11/14,MixMatrix,Classification with Matrix Variate Normal and t Distributions,,
2019/11/14,mschart,"Chart Generation for 'Microsoft Word' and 'Microsoft PowerPoint'
Documents",,
2019/11/14,MSCMT,Multivariate Synthetic Control Method Using Time Series,,
2019/11/14,nlsmsn,"Fitting Nonlinear Models with Scale Mixture of Skew-Normal
Distributions",,
2019/11/14,rock,Reproducible Open Coding Kit,,
2019/11/14,runstats,Fast Computation of Running Statistics for Time Series,,
2019/11/14,ukgasapi,API for UK Gas Market Information,,
2019/11/13,abcADM,Fit Accumulated Damage Models and Estimate Reliability using ABC,,
2019/11/13,dietr,Diet Estimated Trophic Levels,,
2019/11/13,hansard,Provides Easy Downloading Capabilities for the UK Parliament API,,
2019/11/13,hBayesDM,Hierarchical Bayesian Modeling of Decision-Making Tasks,,
2019/11/13,InterVA4,Replicate and Analyse 'InterVA4',,
2019/11/13,joinet,Multivariate Elastic Net Regression,,
2019/11/13,ndjson,Wicked-Fast Streaming 'JSON' ('ndjson') Reader,,
2019/11/13,Patterns,"Deciphering Biological Networks with Patterned Heterogeneous
Measurements",,
2019/11/13,phyr,Model Based Phylogenetic Analysis,,
2019/11/13,SAVER,Single-Cell RNA-Seq Gene Expression Recovery,,
2019/11/13,schumaker,Schumaker Shape-Preserving Spline,,
2019/11/12,AzureAuth,Authentication Services for Azure Active Directory,,
2019/11/12,AzureCognitive,Interface to Azure Cognitive Services,,
2019/11/12,BIGDAWG,Case-Control Analysis of Multi-Allelic Loci,,
2019/11/12,bujar,"Buckley-James Regression for Survival Data with High-Dimensional
Covariates",,
2019/11/12,CondIndTests,Nonlinear Conditional Independence Tests,,
2019/11/12,Jaya,"Jaya, a Gradient-Free Optimization Algorithm",,
2019/11/12,kernlab,Kernel-Based Machine Learning Lab,,
2019/11/12,lime,Local Interpretable Model-Agnostic Explanations,,
2019/11/12,marindicators,Marine Ecosystem and Fishing Pressure Indicators,,
2019/11/12,ows4R,Interface to OGC Web-Services (OWS),,
2019/11/12,R6,Encapsulated Classes with Reference Semantics,,
2019/11/12,RCPmod,Regions of Common Profiles Modelling with Mixtures-of-Experts,,
2019/11/12,readJDX,Import Data in the JCAMP-DX Format,,
2019/11/12,Rmst,Computerized Adaptive Multistage Testing,,
2019/11/12,schoRsch,Tools for Analyzing Factorial Experiments,,
2019/11/12,testit,A Simple Package for Testing R Packages,,
2019/11/11,ecp,"Non-Parametric Multiple Change-Point Analysis of Multivariate
Data",,
2019/11/11,hdme,High-Dimensional Regression with Measurement Error,,
2019/11/11,hilbertSimilarity,Hilbert Similarity Index for High Dimensional Data,,
2019/11/11,mccf1,"Creates the MCC-F1 Curve and Calculates the MCC-F1 Metric and
the Best Threshold",,
2019/11/11,nodbi,'NoSQL' Database Connector,,
2019/11/11,owdbr,Open Welfare Data Brazil,,
2019/11/11,ProFit,Fit Projected 2D Profiles to Galaxy Images,,
2019/11/11,ui,Uncertainty Intervals and Sensitivity Analysis for Missing Data,,
2019/11/11,WRSS,Water Resources System Simulator,,
2019/11/10,AnalyzeFMRI,"Functions for Analysis of fMRI Datasets Stored in the ANALYZE or
NIFTI Format",,
2019/11/10,assist,A Suite of R Functions Implementing Spline Smoothing Techniques,,
2019/11/10,CorrMixed,"Estimate Correlations Between Repeatedly Measured Endpoints
(E.g., Reliability) Based on Linear Mixed-Effects Models",,
2019/11/10,EDA,Energy Decomposition Analysis,,
2019/11/10,EffectTreat,Prediction of Therapeutic Success,,
2019/11/10,eoR,Data Management Package (Exposure and Occurrence Data in R),,
2019/11/10,hR,Toolkit for Data Analytics in Human Resources,,
2019/11/10,humidity,Calculate Water Vapor Measures from Temperature and Dew Point,,
2019/11/10,InvariantCausalPrediction,Invariant Causal Prediction,,
2019/11/10,mctest,Multicollinearity Diagnostic Measures,,
2019/11/10,MDFS,MultiDimensional Feature Selection,,
2019/11/10,metamisc,Diagnostic and Prognostic Meta-Analysis,,
2019/11/10,mwaved,"Multichannel Wavelet Deconvolution with Additive Long Memory
Noise",,
2019/11/10,pdftools,"Text Extraction, Rendering and Converting of PDF Documents",,
2019/11/10,sparsenet,Fit Sparse Linear Regression Models via Nonconvex Optimization,,
2019/11/9,aaSEA,Amino Acid Substitution Effect Analyser,,
2019/11/9,benchmarkme,Crowd Sourced System Benchmarks,,
2019/11/9,data.tree,General Purpose Hierarchical Data Structure,,
2019/11/9,earth,Multivariate Adaptive Regression Splines,,
2019/11/9,gamRR,Calculate the RR for the GAM,,
2019/11/9,gender,Predict Gender from Names Using Historical Data,,
2019/11/9,LatticeKrig,Multi-Resolution Kriging Based on Markov Random Fields,,
2019/11/9,leaflet.providers,Leaflet Providers,,
2019/11/9,mgcv,"Mixed GAM Computation Vehicle with Automatic Smoothness
Estimation",,
2019/11/9,shinyhelper,Easily Add Markdown Help Files to 'shiny' App Elements,,
2019/11/8,attenuation,Correcting for Attenuation Due to Measurement Error,,
2019/11/8,AzureGraph,Simple Interface to 'Microsoft Graph',,
2019/11/8,eechidna,"Exploring Election and Census Highly Informative Data Nationally
for Australia",,
2019/11/8,graphicalExtremes,Statistical Methodology for Graphical Extreme Value Models,,
2019/11/8,haven,"Import and Export 'SPSS', 'Stata' and 'SAS' Files",,
2019/11/8,jskm,Kaplan-Meier Plot with 'ggplot2',,
2019/11/8,logspline,Routines for Logspline Density Estimation,,
2019/11/8,NPBayesImputeCat,Non-Parametric Bayesian Multiple Imputation for Categorical Data,,
2019/11/8,rmRNAseq,RNA-Seq Analysis for Repeated-Measures Data,,
2019/11/8,rvest,Easily Harvest (Scrape) Web Pages,,
2019/11/8,scatterpie,Scatter Pie Plot,,
2019/11/8,ss3sim,"Fisheries Stock Assessment Simulation Testing with Stock
Synthesis",,
2019/11/7,brainGraph,Graph Theory Analysis of Brain MRI Data,,
2019/11/7,CMapViz,"Representation Tool For Output Of Connectivity Map (CMap)
Analysis",,
2019/11/7,directPA,Direction Analysis for Pathways and Kinases,,
2019/11/7,gee,Generalized Estimation Equation Solver,,
2019/11/7,inctools,Incidence Estimation Tools,,
2019/11/7,mssm,Multivariate State Space Models,,
2019/11/7,personalized,"Estimation and Validation Methods for Subgroup Identification
and Personalized Medicine",,
2019/11/7,polspline,Polynomial Spline Routines,,
2019/11/7,tidync,A Tidy Approach to 'NetCDF' Data Exploration and Extraction,,
2019/11/7,UncDecomp,Uncertainty Decomposition,,
2019/11/7,whereami,Reliably Return the Source and Call Location of a Command,,
2019/11/6,barplot3d,Create 3D Barplots,,
2019/11/6,BinSegBstrap,Piecewise Smooth Regression by Bootstrapped Binary Segmentation,,
2019/11/6,crul,HTTP Client,,
2019/11/6,ECOSolveR,Embedded Conic Solver in R,,
2019/11/6,emuR,Main Package of the EMU Speech Database Management System,,
2019/11/6,hdd,Easy Manipulation of Out of Memory Data Sets,,
2019/11/6,iZID,Identify Zero-Inflated Distributions,,
2019/11/6,rjags,Bayesian Graphical Models using MCMC,,
2019/11/6,RMark,R Code for Mark Analysis,,
2019/11/6,RPEClust,Random Projection Ensemble Clustering Algorithm,,
2019/11/6,RVerbalExpressions,Create Regular Expressions Easily,,
2019/11/6,shadowtext,Shadow Text Grob and Layer,,
2019/11/6,tryCatchLog,Advanced 'tryCatch()' and 'try()' Functions,,
2019/11/6,unifed,The Unifed Distribution,,
2019/11/5,abcrf,Approximate Bayesian Computation via Random Forests,,
2019/11/5,biostat3,"Utility Functions, Datasets and Extended Examples for Survival
Analysis",,
2019/11/5,clampSeg,Idealisation of Patch Clamp Recordings,,
2019/11/5,ECoL,Complexity Measures for Supervised Problems,,
2019/11/5,GMCM,Fast Estimation of Gaussian Mixture Copula Models,,
2019/11/5,inspectdf,"Inspection, Comparison and Visualisation of Data Frames",,
2019/11/5,presentes,Registry of Victims of State Terrorism in Argentina,,
2019/11/5,processcheckR,Rule-Based Conformance Checking of Business Process Event Data,,
2019/11/5,qtl2pleio,Testing Pleiotropy in Multiparental Populations,,
2019/11/5,RColetum,Access your Coletum's Data from API,,
2019/11/5,rlfsm,"Simulations and Statistical Inference for Linear Fractional
Stable Motions",,
2019/11/5,RSiteCatalyst,R Client for Adobe Analytics API V1.4,,
2019/11/5,rstpm2,"Smooth Survival Models, Including Generalized Survival Models",,
2019/11/5,SMARTAR,"Sequential Multiple Assignment Randomized Trial and Adaptive
Randomization",,
2019/11/5,sunburstR,Sunburst 'Htmlwidget',,
2019/11/5,vegdata,Access Vegetation Databases and Treat Taxonomy,,
2019/11/4,Bergm,Bayesian Exponential Random Graph Models,,
2019/11/4,ccss,Cluster Circular Systematic Sampling,,
2019/11/4,cvmdisc,Cramer von Mises Tests for Discrete or Grouped Distributions,,
2019/11/4,extraoperators,Extra Binary Relational and Logical Operators,,
2019/11/4,gim,Generalized Integration Model,,
2019/11/4,googleAnalyticsR,Google Analytics API into R,,
2019/11/4,gProfileR,Interface to the 'g:Profiler' Toolkit,,
2019/11/4,GSelection,Genomic Selection,,
2019/11/4,moderndive,Tidyverse-Friendly Introductory Linear Regression,,
2019/11/4,mosum,Moving Sum Based Procedures for Changes in the Mean,,
2019/11/4,pbv,Probabilities for Bivariate Normal Distribution,,
2019/11/4,qualypsoss,Uncertainties of Climate Projections using Smoothing Splines,,
2019/11/4,rexpokit,R Wrappers for EXPOKIT; Other Matrix Functions,,
2019/11/4,RobGARCHBoot,Robust Bootstrap Forecast Densities for GARCH Models,,
2019/11/4,simctest,Safe Implementation of Monte Carlo Tests,,
2019/11/4,sparsebn,Learning Sparse Bayesian Networks from High-Dimensional Data,,
2019/11/4,STARTS,Functions for the STARTS Model,,
2019/11/3,lisa,Color Palettes from Color Lisa,,
2019/11/3,pec,"Prediction Error Curves for Risk Prediction Models in Survival
Analysis",,
2019/11/3,R.oo,R Object-Oriented Programming with or without References,,
2019/11/3,reda,Recurrent Event Data Analysis,,
2019/11/3,sccr,"The Self-Consistent, Competing Risks (SC-CR) Algorithms",,
2019/11/3,stepR,Multiscale Change-Point Inference,,
2019/11/2,binb,'binb' is not 'Beamer',,
2019/11/2,listviewer,'htmlwidget' for Interactive Views of R Lists,,
2019/11/2,ore,An R Interface to the Onigmo Regular Expression Library,,
2019/11/2,PReMiuM,"Dirichlet Process Bayesian Clustering, Profile Regression",,
2019/11/2,solrium,General Purpose R Interface to 'Solr',,
2019/11/2,UCSCXenaShiny,A Shiny App for UCSC Xena Database,,
2019/11/1,BDEsize,"Efficient Determination of Sample Size in Balanced Design of
Experiments",,
2019/11/1,cops,Cluster Optimized Proximity Scaling,,
2019/11/1,maximin,Space-Filling Design under Maximin Distance,,
2019/11/1,presmTP,Methods for Transition Probabilities,,
2019/11/1,xmeta,A Toolbox for Multivariate Meta-Analysis,,
2019/10/31,admmDensestSubmatrix,"Alternating Direction Method of Multipliers to Solve Dense
Dubmatrix Problem",,
2019/10/31,geometa,Tools for Reading and Writing ISO/OGC Geographic Metadata,,
2019/10/31,ggiraph,Make 'ggplot2' Graphics Interactive,,
2019/10/31,InDisc,Obtaining and Estimating Unidimensional IRT Dual Models,,
2019/10/31,LilRhino,"For Implementation of Feed Reduction, Learning Examples, NLP and
Code Management",,
2019/10/31,quantities,Quantity Calculus for R Vectors,,
2019/10/31,Rborist,"Extensible, Parallelizable Implementation of the Random Forest
Algorithm",,
2019/10/31,sdcHierarchies,Create and (Interactively) Modify Nested Hierarchies,,
2019/10/31,tvthemes,TV Show Themes and Color Palettes for 'ggplot2' Graphics,,
2019/10/30,BinGSD,"Calculation for Single Arm Group Sequential Test with Binary
Endpoint",,
2019/10/30,borrowr,Estimate Causal Effects with Borrowing Between Data Sources,,
2019/10/30,GENEAread,Package for Reading Binary Files,,
2019/10/30,generalCorr,Generalized Correlations and Plausible Causal Paths,,
2019/10/30,mHMMbayes,Multilevel Hidden Markov Models Using Bayesian Estimation,,
2019/10/30,NHMM,"Bayesian Non-Homogeneous Markov and Mixture Models for Multiple
Time Series",,
2019/10/30,RHRV,Heart Rate Variability Analysis of ECG Data,,
2019/10/30,SpatialNP,"Multivariate Nonparametric Methods Based on Spatial Signs and
Ranks",,
2019/10/30,spBFA,Spatial Bayesian Factor Analysis,,
2019/10/30,wally,The Wally Calibration Plot for Risk Prediction Models,,
2019/10/29,ADAPTS,"Automated Deconvolution Augmentation of Profiles for Tissue
Specific Cells",,
2019/10/29,colorscience,Color Science Methods and Data,,
2019/10/29,ebreg,Implementation of the Empirical Bayes Method,,
2019/10/29,gert,Simple Git Client for R,,
2019/10/29,GNAR,Methods for Fitting Network Time Series Models,,
