sbid,tenure,expense,COUNT,perperson,entropy,chgexpense,chgcount,churn
1445491642,2696,131.84,51,11.58235294,2.794267155,0.421302286,-0.072727273,0
1445491668,3544,189.3,53,7.209245283,2.926533593,0.023796647,0.081632653,0
1445491669,3592,129,103,3.395339806,3.856847826,0.023809524,-0.162601626,0
1445491687,2437,109.75,24,24.36666667,2.081909973,-0.017281519,0,0
1445491700,3547,61.41,34,4.205294118,2.742249667,-0.352488402,-0.209302326,0
1445491706,4480,182.75,49,7.952653061,2.289965652,0.008888153,0.065217391,0
1445491710,4483,92.3,61,6.708688525,3.319615268,0.005446623,0.270833333,0
1445491712,2697,422.48,32,15.0940625,1.776254795,0.616715139,-0.2,0
1445491727,4481,271.2,114,7.126052632,3.862043141,0.043879908,0.325581395,0
1445491742,4484,214.06,85,5.471294118,3.660196329,0.01618799,-0.19047619,0
1445491745,2466,228.01,59,6.534745763,3.015439939,0.375459975,0.594594595,0
1445491764,2758,122.98,63,17.04587302,3.009996318,-0.215888804,-0.086956522,0
1445491803,2567,103.95,103,6.526990291,4.013737308,-0.361721724,-0.088495575,0
1445491809,3622,208.3,100,4.5831,3.434223289,-0.004302103,-0.047619048,0
1445491810,4485,97.65,110,4.397181818,4.070737568,-0.098088113,-0.256756757,0
1445491830,4482,128.44,138,8.47384058,4.169196755,0.223121608,0.037593985,0
1445491831,4484,183.91,60,6.386166667,3.129683728,0.301649091,-0.230769231,0
1445491872,4484,111.92,13,3.205384615,1.671736802,0.212173725,0.083333333,0
1445491887,4482,145.7,107,6.35682243,3.594735156,-0.005121202,0.175824176,0
1445491921,4484,271.2,204,7.969656863,4.415361476,-0.043285004,0.114754098,0
1445491933,2456,115.01,221,4.983031674,4.377813833,-0.099796493,-0.123015873,0
1445491936,4480,265,217,3.820967742,4.742973977,0.001852482,-0.060606061,0
1445492022,3556,93.7,84,5.715238095,3.757487846,0.020697168,0.076923077,0
1445492027,4481,139,161,4.739503106,4.215991246,0,0.018987342,0
1445492076,2474,126.86,45,17.75777778,2.627227149,0.042228064,0.25,0
1445492097,4482,117.9,89,4.981123596,3.473715177,-0.042553191,-0.152380952,0
1445492118,3538,280,68,4.671617647,3.398477041,0.018181818,0.079365079,0
1445492130,2701,109.9,49,3.838571429,3.267123096,-0.029151943,0.088888889,0
1445492139,2306,330.65,90,6.907666667,3.50021157,-0.06046657,0.168831169,0
1445492157,4481,194.1,13,1.389230769,2.259893554,-0.238106453,-0.535714286,0
1445492161,4483,299.1,142,6.978450704,3.855169677,-0.066391984,-0.077922078,0
1445492202,4493,289.79,95,6.706947368,3.350144894,-0.000655218,0.079545455,0
1445492213,2588,107,27,5.543703704,2.629415245,0,0.35,0
1445492225,2568,184.32,4,4.5775,0.923273055,0.020315527,-0.2,0
1445492250,3543,84.2,56,4.810357143,3.06239948,-0.218923933,-0.01754386,0
1445492251,3560,410.77,55,11.31709091,2.879420932,-0.612777029,-0.246575342,0
1445492259,2050,222.75,126,4.147698413,4.172606286,-0.459016393,0.058823529,0
1445492261,3560,134,76,6.168289474,3.686238502,-0.030039812,-0.11627907,0
1445492262,4483,170.02,155,6.034516129,4.179294314,0.0855574,0.107142857,0
1445492293,2567,315.75,91,7.915714286,3.621714262,0.000951022,0.096385542,0
1445492295,3527,260.5,67,10.79373134,3.159603061,-0.009053561,0,0
1445492321,4483,250.21,141,3.421631206,4.203391903,0.248677513,-0.225274725,0
1445492341,4484,35.99,26,8.789615385,2.200044048,-0.25854965,0.04,0
1445492343,3060,142.5,57,10.03982456,2.755259225,0.094554113,-0.173913043,0
1445492357,3550,51.59,25,11.6576,1.41824624,-0.146002317,-0.038461538,0
1445492365,2555,211,125,10.64536,3.792308647,0,0.086956522,0
1445492375,2550,269.12,125,8.5404,3.80875312,-0.130440402,-0.233128834,0
1445492376,4482,206.99,49,16.5144898,2.814192686,0.004269565,0.289473684,0
1445492430,3542,99,62,4.227580645,3.452368229,0,0.347826087,0
1445492488,4482,189.45,219,8.440456621,4.604870682,-0.033418367,0.018604651,0
1445492497,2535,309,108,4.336759259,3.437967999,-0.692943667,0.009345794,0
1445492517,4481,197.22,35,6.212,2.513163099,0.044984899,0.129032258,0
1445492527,3544,189,105,4.589142857,3.754756271,0,0,0
1445492531,3547,289,124,8.088306452,3.091150932,0,-0.295454545,0
1445492561,4484,90.3,51,4.192745098,3.200024857,-0.285148828,-0.540540541,0
1445492567,4481,204,39,4.364358974,3.062220975,-0.007154329,-0.290909091,0
1445492630,3545,143,101,2.611089109,3.809735386,0,-0.028846154,0
1445492634,3554,126.2,132,3.903484849,4.169276626,-0.00394633,0.015384615,0
1445492641,2717,147.55,108,7.650185185,3.799635366,0.058085335,0.285714286,0
1445492688,4481,141.44,84,9.588690476,3.200096514,0.147120844,-0.023255814,0
1445492690,3540,146.2,30,2.580333333,2.719180355,-0.119011751,-0.333333333,0
1445492705,2558,134.32,65,7.602307692,3.083268113,0.029508699,0.3,0
1445492731,2677,241.39,149,5.357248322,4.149120649,0.020849192,0.079710145,0
1445492736,4465,222.33,41,5.387804878,2.996103704,-0.178472453,-0.240740741,0
1445492760,2462,204,49,11.20795918,3.058626111,-0.030464332,-0.075471698,0
1445492798,3546,165.95,54,6.034444444,3.184974764,-0.05527724,-0.217391304,0
1445492800,4481,164.98,120,6.783,3.580950144,-0.064208735,0.008403361,0
1445492812,4482,137.9,121,2.796115703,3.784040167,-0.009054326,-0.008196721,0
1445492840,4481,349,189,6.645502646,4.414582803,0,-0.040609137,0
1445492863,3053,249.2,208,5.925865385,4.274134212,-0.291703379,-0.151020408,0
1445492868,3549,65.83,68,7.391029412,3.288926407,0.012925065,0,0
1445492902,3543,209.05,80,12.988125,3.381390294,0.636783589,-0.130434783,0
1445492911,3545,80.71,48,4.3,3.236017437,-0.016211604,-0.111111111,0
1445492966,4480,493.4,188,7.935212766,4.422055121,-0.083853238,-0.104761905,0
1445492978,2554,102.86,35,6.708571429,2.69205652,-0.432433924,-0.186046512,0
1445492982,3543,185.64,84,7.425833333,3.609807258,-0.039726878,-0.142857143,0
1445493054,3549,40.7,58,2.268103448,3.367286639,-0.074368888,0.183673469,0
1445493090,2544,45.72,63,15.3184127,2.56167832,0.235675676,0.285714286,0
1445493132,4483,133.27,87,5.769310345,3.625101818,0.023579109,0.0875,0
1445493196,4469,239.09,110,10.29290909,3.14937181,0.525197755,-0.035087719,0
1445493204,4483,135.83,101,3.193069307,4.099561912,-0.015367887,0.24691358,0
1445493210,3548,238.27,123,7.100243902,4.124521757,0.007356361,-0.174496644,0
1445493220,2457,124.8,50,8.7328,3.296160191,-0.177648919,-0.230769231,0
1445493222,4482,337.2,84,5.635238095,3.293071239,-0.032008038,-0.023255814,0
1445493238,2556,104,51,4.558431373,3.269090182,0,-0.089285714,0
1445493274,3561,78.81,104,3.335961539,3.786755725,-0.147907882,-0.272727273,0
1445493281,3554,326.73,269,6.397249071,4.677023296,0.004488579,-0.003703704,0
1445493306,4456,111.8,36,18.20444444,2.610395119,0.014519056,0.028571429,0
1445493332,2579,50.49,71,5.421126761,3.407130078,0.064740616,0.044117647,0
1445493342,2463,352.34,104,17.90278846,2.90671694,0.129186296,0.019607843,0
1445493382,2440,243.15,72,17.78416667,3.200397347,0.186676428,0.2,0
1445493445,4481,296,110,9.200727273,3.673745747,0,-0.185185185,0
1445493447,2555,220.56,202,7.832524753,4.410704445,-0.135804404,-0.033492823,0
1445493457,2435,171.97,74,3.502972973,3.460353774,0.226429896,0.298245614,0
1445493464,4485,82.63,56,7.791607143,3.264048581,-0.255182982,-0.096774194,0
1445493491,3547,223.91,202,5.027623762,4.692994807,0.059126815,0.239263804,0
1445493492,2456,416.5,97,15.26412371,3.250374881,0.038135593,0.021052632,0
1445493502,2578,96.29,36,8.706111111,2.245210264,-0.083563339,0.028571429,0
1445493511,4483,214,72,4.847361111,3.485002704,0.023923445,0.6,0
1445493517,3061,121,46,4.836086957,3.103046359,-0.077743902,0.15,0
1445493522,4481,445,146,8.98020548,3.686460544,0.021180898,0.149606299,0
1445493548,3049,144.08,52,4.77,3.2119358,1.25125,0.06122449,0
1445493581,4482,208.3,56,7.908214286,3.244315649,-0.009510223,0.142857143,0
1445493601,3544,89.6,29,6.879655172,2.530280128,0.002237137,-0.147058824,0
1445493658,3062,153,20,3.3685,2.512425188,0,-0.2,0
1445493662,2572,430.74,119,16.98747899,3.429618541,0.030848391,0.043859649,0
1445493706,4479,302.3,121,6.070413223,3.856728833,-0.04763405,-0.110294118,0
1445493731,4483,474,119,4.68697479,4.022658387,0.010660981,0.081818182,0
1445493733,4483,174.75,93,8.096344086,3.787979277,-0.034530387,-0.211864407,0
1445493780,4100,498,40,6.646,2.697023944,-0.05380757,-0.069767442,0
1445493790,2556,93.1,37,7.704054054,2.931072636,0.008667389,-0.177777778,0
1445493809,3559,220.9,203,7.925073892,3.90925864,-0.006297796,-0.154166667,0
1445493831,2573,118.4,120,5.645833333,3.913584476,-0.005292783,-0.069767442,0
1445493835,2466,124.7,108,7.802222222,3.940494256,-0.06528746,0.028571429,0
1445493845,4480,139.41,37,4.512702703,2.826825257,-0.044875308,0.321428571,0
1445493862,2466,307.5,73,11.94821918,3.391644843,0.005888126,-0.141176471,0
1445493868,2440,136.77,125,3.96072,3.913241892,-0.069781677,0.050420168,0
1445493869,2695,135.6,54,9.375555556,3.465491526,-0.00513573,0.08,0
1445493927,4481,139,126,3.373571429,3.928955723,-0.167165968,-0.118881119,0
1445493935,2439,119.2,34,10.83058824,2.19051141,-0.006666667,-0.484848485,0
1445493986,4456,319,68,10.90102941,3.435784152,0,-0.160493827,0
1445494025,2579,136.25,148,5.785945946,4.119840229,0.070979406,-0.006711409,0
1445494056,4480,241,72,6.793333333,2.705479035,0,0,0
1445494070,2445,109.8,53,5.032075472,2.951409596,-0.002724796,-0.101694915,0
1445494086,4446,223.48,80,4.122625,3.506391849,-0.095112767,0.066666667,0
1445494093,3040,139.73,51,8.001568628,2.705866142,0.136940602,-0.055555556,0
1445494098,4481,195.62,163,3.595582822,4.45021998,-0.026766169,-0.252293578,0
1445494101,2550,451.08,50,12.0368,2.416321242,0.58051857,0.190476191,0
1445494111,2579,45.8,80,3.6785,3.430764202,-0.006507592,0.212121212,0
1445494120,3049,127.4,95,5.470947368,3.346345047,0.225,0.144578313,0
1445494203,2537,106.55,41,35.00902439,2.355580194,-0.297348984,-0.316666667,0
1445494278,2582,305.19,105,4.474952381,3.720413053,0.038061225,0.220930233,0
1445494282,2571,258.11,94,5.616382979,3.760869361,0.050465997,-0.160714286,0
1445494311,4481,250.76,77,6.621428571,3.472062579,-0.021844281,-0.094117647,0
1445494314,4484,179.5,130,3.197538462,4.17583272,-0.006640841,-0.343434343,0
1445494361,3547,131,164,3.173048781,4.481184812,-0.414472802,0.233082707,0
1445494386,4479,112.66,80,7.8045,3.54592736,-0.074433125,0.081081081,0
1445494388,2539,144.95,119,7.31184874,3.686177839,-0.017820843,0.091743119,0
1445494394,4484,133.6,80,6.810875,3.485064497,-0.083236122,0.025641026,0
1445494401,3548,99.16,2,0.265,0,-0.164053279,0,0
1445494439,4483,263.6,273,6.878717949,4.46695323,-0.04706818,0.079051383,0
1445494453,4468,181,49,5.201836735,3.091100991,0,0.689655172,0
1445494463,4466,174,83,5.796385542,3.309001913,-0.006849315,-0.034883721,0
1445494465,4482,140.35,58,6.921724138,3.318632787,-0.003903478,-0.226666667,0
1445494474,3548,197.08,224,6.436607143,4.55707117,0.060995962,0.061611374,0
1445494476,4479,399,103,2.921941748,3.940652933,0,-0.112068966,0
1445494525,4480,420.21,120,5.863416667,3.926288769,0.027408313,-0.183673469,0
1445494530,3054,129.59,161,8.622919255,4.304570969,0.076597159,-0.018292683,0
1445494572,2531,104,61,11.47377049,3.266332837,0.045226131,0.173076923,0
1445494573,2512,161.75,104,8.854711539,3.746202078,-0.120971686,-0.079646018,0
1445494604,2662,131.7,83,3.060361446,3.625034841,0.026420388,0.136986301,0
1445494614,3547,165.76,145,3.661586207,4.157065238,-0.082170543,0.074074074,0
1445494616,2313,168,192,3.476302083,4.549987995,0,0.391304348,0
1445494630,2452,217,90,8.015888889,2.642821215,-0.011164274,-0.072164948,0
1445494645,3036,365.29,3,7.096666667,0.173948409,0.856431367,-0.975806452,0
1445494672,2578,189,37,5.786486487,2.74734097,0.071671581,0.121212121,0
1445494693,2316,212.5,45,17.69822222,2.057445166,0.002358491,-0.166666667,0
1445494737,4481,175.8,110,6.211727273,3.909421121,0.028671738,-0.051724138,0
1445494776,2388,97,48,7.027916667,2.88543992,-0.15061296,0.043478261,1
1445494800,3058,102.48,69,6.393188406,3.317975116,-0.445334488,0.408163265,0
1445494825,2581,199.98,51,11.26078431,2.724685019,0.004924623,-0.15,0
1445494847,4481,194,82,4.336463415,3.636312366,-0.017522536,-0.163265306,0
1445494854,4484,328.2,127,4.522598425,3.888174461,0.148516237,0.058333333,0
1445494879,3547,433.5,235,7.898553192,4.095907358,-0.169699291,0.129807692,0
1445494891,2531,99,64,6.345625,2.951673981,0,-0.326315789,0
1445494903,2430,108.35,98,4.036836735,3.472131234,-0.020432149,0.152941177,0
1445494907,2435,211.6,104,10.46076923,3.330053435,0.063316583,-0.218045113,0
1445494949,3545,124.7,80,8.112375,3.769403565,-0.041506533,0.066666667,0
1445494994,4483,247.9,200,5.9374,4.516513194,0.100506082,0.142857143,0
1445494998,2190,138,33,6.814545455,2.515341814,0,-0.195121951,0
1445495096,2418,254.57,115,4.880695652,3.996081133,-0.070912409,-0.212328767,0
1445495135,4471,305.97,64,6.735625,3.161488574,0.184965726,0.049180328,0
1445495156,2383,171,79,6.129746835,2.464103343,0,-0.102272727,0
1445495229,4483,225.17,180,9.010555556,4.259711751,0.188044109,0.040462428,0
1445495232,3049,239,140,8.3185,4.142369385,-0.053090333,-0.014084507,0
1445495235,2544,165,47,12.50234043,2.973341864,0.056338028,0.068181818,0
1445495244,4481,360.05,93,15.75989247,3.272865766,-0.205906354,0.476190476,0
1445495262,2584,185.14,90,8.114111111,2.883827968,-0.346257062,-0.307692308,0
1445495275,4469,134.04,72,10.87930556,3.220014386,0.081840194,-0.111111111,0
1445495353,2390,111.07,33,5.803636364,2.242551572,-0.048324908,-0.195121951,0
1445495370,2538,174.79,119,8.040588235,3.763078501,-0.423325635,0.101851852,0
1445495377,4473,324.6,20,3.2955,2.123753648,0.007918025,-0.259259259,0
1445495393,4480,304,140,4.504714286,3.672512734,0.016722408,-0.141104294,0
1445495404,4481,172.18,171,8.719239766,4.096542716,-0.355734331,-0.033898305,0
1445495417,2470,315.9,180,9.847888889,3.992265081,-0.010338346,-0.037433155,0
1445495465,4480,304,121,5.260826446,3.887214575,0.016722408,-0.090225564,0
1445495480,4481,250.06,40,8.4175,2.95297736,-0.032200635,0,0
1445495539,4482,229,78,9.823333333,3.439695212,0.070093458,0.164179105,0
1445495543,4479,115.57,61,4.705245902,3.545439591,0.003647416,0.244897959,0
1445495576,2399,290.22,43,4.798372093,3.058815575,0.181677524,0.303030303,0
1445495590,4136,194.47,175,4.024,4.53325529,0.06186524,-0.252136752,0
1445495596,4404,161.3,176,4.878352273,4.286441804,-0.03035768,-0.048648649,0
1445495645,4474,343.42,166,5.440963855,4.265753716,-0.248418795,-0.092896175,0
1445495655,2579,82.4,17,20.07647059,1.874401569,0.113513514,0.214285714,0
1445495664,3546,215.39,97,17.6943299,3.601255587,-0.398284725,-0.049019608,0
1445495675,4479,360.1,194,5.544742268,4.363551819,-0.202701207,0.005181347,0
1445495706,4413,193.36,67,9.246716418,2.900405808,0.00046567,-0.042857143,0
1445495707,2561,299,250,7.8426,4.617892282,0,-0.045801527,0
1445495749,3544,99.99,118,7.541779661,3.983012962,0.050867052,0.216494845,0
1445495779,3547,84.1,38,7.692631579,2.416411815,-0.027745665,0.727272727,0
1445495806,4416,396.77,101,4.866435644,3.787396245,-0.10878257,0.364864865,0
1445495814,2578,45,46,4.717826087,3.039248893,-0.014454665,-0.525773196,0
1445495834,4485,222,161,7.526583851,4.017356015,0,0.00625,0
1445495839,2555,161.4,76,4.529342105,3.813972505,-0.062445542,-0.208333333,0
1445495849,3545,55.1,41,3.816585366,2.907454866,0.001818182,-0.254545455,0
1445495903,4479,124.79,95,7.226,3.701060837,-0.02962675,-0.362416107,0
1445495940,4473,151.68,23,21.73826087,1.689837283,0.56161845,-0.148148148,0
1445495972,3055,159,59,9.421525424,3.210514875,-0.059171598,0.18,0
1445495986,4404,158.6,252,4.613492064,4.553169614,0.067366579,0.072340426,0
1445496005,4455,92,48,4.375625,2.931482394,0,-0.186440678,0
1445496012,2564,189,76,7.157105263,3.63449304,-0.002585888,0.767441861,0
1445496021,2452,99,69,8.240869565,2.01188196,-0.005524862,0,0
1445496053,4479,313.71,212,4.928113208,4.754713683,-0.02909226,-0.045045045,0
1445496054,3548,363.6,193,7.251968912,4.279509224,-0.083045419,-0.102325581,0
1445496064,3549,100.38,33,7.217878788,2.870054206,-0.139624582,-0.214285714,0
1445496079,3546,65.62,34,4.284705882,2.740126342,-0.118010753,0.096774194,0
1445496103,2532,94.6,78,4.292307692,3.774157989,0.027367507,0,0
1445496105,4449,189.4,69,6.975072464,3.600820377,-0.038968947,-0.168674699,0
1445496110,3039,94,1,0.95,0,-0.090821163,-0.952380952,0
1445496122,3033,345.8,67,22.95716418,3.178497771,-0.107082914,-0.401785714,0
1445496132,4480,233.2,100,17.9999,3.125725688,-0.145943966,-0.00990099,0
1445496143,4479,141.13,51,6.374313726,2.99035579,-0.094159178,0.108695652,0
1445496186,4407,330.35,108,17.51824074,3.150802911,-0.209840222,0.08,0
1445496217,2302,105.5,74,8.026081081,3.472686781,0.013448607,0.423076923,0
1445496226,3519,431,115,8.710869565,3.712175701,0.017781661,-0.135338346,0
1445496227,4475,399.6,117,11.77948718,3.536631297,0.138818433,0.073394495,0
1445496297,4463,265.6,77,5.565324675,3.241583921,0.039448967,0.054794521,0
1445496307,4457,309.66,98,13.08153061,3.241983528,0.374434088,0.088888889,0
1445496336,4413,163.16,24,3.20125,2.697843682,-0.093253307,-0.225806452,0
1445496338,4476,196.82,105,8.696952381,3.691812503,0.033501365,-0.0625,0
1445496352,2537,170.55,57,6.048245614,3.266503651,0.122039474,-0.197183099,0
1445496404,3544,163.8,60,2.747,3.556325134,-0.108813928,-0.325842697,0
1445496488,2388,131.8,2,1.315,0,-0.001515152,-0.5,0
1445496497,4479,58.47,21,4.945714286,2.114896151,-0.034351775,-0.222222222,0
1445496505,4479,409.7,58,7.378275862,2.875616848,0.003674669,-0.194444444,0
1445496519,3545,139.9,125,8.55472,3.805675922,0.014871237,0.136363636,0
1445496546,3514,404,97,9.094329897,3.631092988,0,-0.18487395,0
1445496596,2302,207.37,94,21.25297872,3.5560676,-0.346866142,-0.377483444,0
1445496600,4478,96.78,115,5.488869565,3.727397775,-0.499689826,0.161616162,0
1445496606,4408,132.45,94,8.73212766,3.603883935,0.149739583,0.46875,0
1445496608,4480,306.4,166,7.180843374,4.047132342,-0.001954397,0.064102564,0
1445496637,4479,233.75,73,4.541369863,3.294020542,-0.044904797,0.013888889,0
1445496656,2646,198.27,60,13.93666667,3.418462599,0.172154892,0.363636364,0
1445496722,3926,267.12,99,15.35292929,3.574281191,0.179337748,0.076086957,0
1445496726,3511,72.75,64,4.275,3.473841613,-0.42257322,0.454545455,0
1445496781,2531,150.15,64,16.733125,3.002074926,-0.018306636,-0.123287671,0
1445496809,3046,264.95,175,8.874971429,4.365788137,0.028492683,-0.158653846,0
1445496862,4481,325.3,173,8.707456647,4.190813831,0.013837811,0.023668639,0
1445496909,2534,149,2,0.65,0,0,0,0
1445496916,4405,114.4,31,4.720645161,2.542808822,0.049541284,0.291666667,0
1445496920,2276,92.26,52,4.1275,3.025423228,-0.245748855,-0.133333333,0
1445496931,2533,192.13,68,11.64558824,2.470510632,0.170810481,-0.093333333,0
1445496962,4472,13,19,13.02421053,1.839947919,-0.884955752,0.727272727,0
1445496981,2519,165,18,7.342777778,1.851348203,0.085526316,-0.333333333,0
1445497029,2555,269,65,7.724,3.205216676,0,0.031746032,0
1445497052,2531,149.01,168,4.121071429,3.815723287,-0.095758238,0.024390244,0
1445497070,2301,380.9,63,11.32031746,3.325454719,0.188566793,0,0
1445497088,4456,214.6,33,17.64727273,1.472861821,0.010357815,-0.195121951,0
1445497122,2519,234.04,52,29.05538462,2.819916904,0.067603321,-0.118644068,0
1445497133,4439,151.96,6,5.336666667,0.866465241,0.038049047,-0.956834532,0
1445497136,3503,120.5,50,2.111,3.293921724,0.217171717,-0.180327869,0
1445497147,2402,221,28,10.57392857,2.420083179,0,-0.333333333,0
1445497151,4481,199.2,175,5.288342857,4.418990328,0.016326531,0.190476191,0
1445497156,3518,198.21,84,7.530476191,3.507366457,0.137895402,0.12,0
1445497187,2391,159.3,38,7.919736842,2.535846156,0,-0.05,0
1445497193,4444,356.43,84,16.37583333,3.099443227,0.480068101,1.470588235,0
